,CoRE_name,refcode,doi,flag,Df,Di,Dif,GPOAV,GPONAV,GPOV,GSA,POAV,POAV_vol_frac,PONAV,PONAV_vol_frac,VPOV,VSA,rho,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,filename,0
10,CAKXIX_clean,CAKXIX,10.1021/ic201013v,-1,2.81759,4.13408,4.08547,0.0,0.0545967,0.054596572,0.0,0.0,0.0,131.299,0.107,0.107,0.0,1227.09,137.6137,244.623,646.5812,843.6419999999997,4711.0,7836.0,9998.0,4608.0,17.0,38.0,76.0,100.0,114.0,320.0,492.0,360.0,11.948,31.10240000000001,55.19619999999998,56.7028,1.44,27.936,27.539999999999992,42.396,3969.0,3402.0,3402.0,4662.0,1.0,7.0,9.0,12.0,49.0,112.0,189.0,182.0,2.8224,8.652000000000001,11.6424,13.776,0.0,-14.88,-12.15,-20.93,0.0,387.0,513.0,682.0,0.0,0.0,0.0,0.0,0.0,33.0,36.0,58.0,0.0,6.61,8.19,11.96,96.45486666666666,165.495,247.32119999999995,245.8908,490.66666666666674,840.0,1204.0,1128.0,11.333333333333336,22.0,30.66666666666667,30.66666666666667,52.66666666666666,118.0,138.66666666666666,126.66666666666669,5.831,11.893933333333335,15.9108,15.091066666666668,11.142400000000002,10.567199999999998,23.493066666666664,25.008960000000002,60.0,57.6,119.46666666666668,127.2,1.0,1.2666666666666668,2.5333333333333337,2.5333333333333337,1.7999999999999998,5.400000000000001,7.733333333333332,5.866666666666666,0.5407933333333332,0.7202066666666669,1.335,1.3191066666666664,35.20199999999999,88.5166666666667,132.61269706666667,110.48069706666666,0.0,0.9140000000000004,1.1380000000000003,0.6573333333333333,0.0,2.0,3.6,2.5333333333333337,0.0,0.0,0.0,0.0,0.0,-2.0,-1.7333333333333334,-0.6666666666666666,0.0,-0.040000000000000036,0.0613333333333333,0.08266666666666665,0.0,-6.48,-5.7085626666666665,-2.388562666666667,7.889066666666667,5.847999999999999,13.737066666666665,12.819733333333335,42.66666666666666,32.0,74.66666666666667,69.33333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,2.6666666666666665,3.333333333333333,0.35526666666666656,0.37473333333333336,0.73,0.7397333333333335,18.726666666666667,39.926666666666655,58.65333333333334,66.07333333333334,0.0,0.5933333333333336,0.5933333333333336,0.86,0.0,1.3333333333333333,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,-1.3333333333333333,-2.0,0.0,-0.02666666666666669,-0.02666666666666669,-0.040000000000000036,0.0,-4.000000000000001,-4.000000000000001,-5.400000000000001,CAKXIX_clean.cif,
11,CAKXOD_clean,CAKXOD,10.1021/ic201013v,-1,2.79775,4.11875,4.11072,0.0,0.0529802,0.052980198,0.0,0.0,0.0,129.272,0.1063,0.1063,0.0,1216.1,137.6137,244.623,646.5812,843.6419999999997,4838.0,7944.0,10106.0,4608.0,17.0,38.0,76.0,100.0,114.0,320.0,492.0,360.0,11.9817,31.205400000000004,55.33479999999997,56.7028,1.44,27.936,27.539999999999992,42.396,4096.0,3456.0,3456.0,4736.0,1.0,7.0,9.0,12.0,49.0,112.0,189.0,182.0,2.8561,8.7035,11.711699999999995,13.858,0.0,-14.88,-12.15,-20.93,0.0,394.0,522.0,694.0,0.0,0.0,0.0,0.0,0.0,33.0,36.0,58.0,0.0,6.68,8.28,12.08,96.45486666666666,165.495,247.32119999999995,245.8908,490.66666666666674,840.0,1204.0,1128.0,11.333333333333336,22.0,30.66666666666667,30.66666666666667,52.66666666666666,118.0,138.66666666666666,126.66666666666669,5.831,11.893933333333335,15.9108,15.091066666666668,11.142400000000002,10.567199999999998,23.493066666666664,25.008960000000002,60.0,57.6,119.46666666666668,127.2,1.0,1.2666666666666668,2.5333333333333337,2.5333333333333337,1.7999999999999998,5.400000000000001,7.733333333333332,5.866666666666666,0.5407933333333332,0.7202066666666669,1.335,1.3191066666666664,35.20199999999999,88.5166666666667,132.61269706666667,110.48069706666666,0.0,0.9140000000000004,1.1380000000000003,0.6573333333333333,0.0,2.0,3.6,2.5333333333333337,0.0,0.0,0.0,0.0,0.0,-2.0,-1.7333333333333334,-0.6666666666666666,0.0,-0.040000000000000036,0.0613333333333333,0.08266666666666665,0.0,-6.48,-5.7085626666666665,-2.388562666666667,7.889066666666667,5.847999999999999,13.737066666666665,12.819733333333335,42.66666666666666,32.0,74.66666666666667,69.33333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,2.6666666666666665,3.333333333333333,0.35526666666666656,0.37473333333333336,0.73,0.7397333333333335,18.726666666666667,39.926666666666655,58.65333333333334,66.07333333333334,0.0,0.5933333333333336,0.5933333333333336,0.86,0.0,1.3333333333333333,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,-1.3333333333333333,-2.0,0.0,-0.02666666666666669,-0.02666666666666669,-0.040000000000000036,0.0,-4.000000000000001,-4.000000000000001,-5.400000000000001,CAKXOD_clean.cif,
12,CAKXUJ_clean,CAKXUJ,10.1021/ic201013v,-1,2.79077,4.10044,4.09036,0.0,0.0520671,0.052067124,0.0,0.0,0.0,127.623,0.1054,0.1054,0.0,1210.85,137.38369999999998,239.96700000000004,641.9911999999998,843.6419999999997,4967.0,8052.0,10214.0,4608.0,17.0,38.0,76.0,100.0,114.0,320.0,492.0,360.0,11.948,31.10240000000001,55.19619999999998,56.7028,1.2100000000000002,25.608,25.245,38.863,4225.0,3510.0,3510.0,4810.0,1.0,7.0,9.0,12.0,49.0,112.0,189.0,182.0,2.8224,8.652000000000001,11.6424,13.776,0.0,-15.579999999999998,-13.049999999999995,-22.129999999999995,0.0,401.0,531.0,706.0,0.0,0.0,0.0,0.0,0.0,33.0,36.0,58.0,0.0,6.61,8.19,11.96,96.45486666666666,165.495,247.32119999999995,245.8908,490.66666666666674,840.0,1204.0,1128.0,11.333333333333336,22.0,30.66666666666667,30.66666666666667,52.66666666666666,118.0,138.66666666666666,126.66666666666669,5.831,11.893933333333335,15.9108,15.091066666666668,11.142400000000002,10.567199999999998,23.493066666666664,25.008960000000002,60.0,57.6,119.46666666666668,127.2,1.0,1.2666666666666668,2.5333333333333337,2.5333333333333337,1.7999999999999998,5.400000000000001,7.733333333333332,5.866666666666666,0.5407933333333332,0.7202066666666669,1.335,1.3191066666666664,35.20199999999999,88.5166666666667,132.61269706666667,110.48069706666666,0.0,0.9140000000000004,1.1380000000000003,0.6573333333333333,0.0,2.0,3.6,2.5333333333333337,0.0,0.0,0.0,0.0,0.0,-2.0,-1.7333333333333334,-0.6666666666666666,0.0,-0.040000000000000036,0.0613333333333333,0.08266666666666665,0.0,-6.48,-5.7085626666666665,-2.388562666666667,7.889066666666667,5.847999999999999,13.737066666666665,12.819733333333335,42.66666666666666,32.0,74.66666666666667,69.33333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,2.6666666666666665,3.333333333333333,0.35526666666666656,0.37473333333333336,0.73,0.7397333333333335,18.726666666666667,39.926666666666655,58.65333333333334,66.07333333333334,0.0,0.5933333333333336,0.5933333333333336,0.86,0.0,1.3333333333333333,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,-1.3333333333333333,-2.0,0.0,-0.02666666666666669,-0.02666666666666669,-0.040000000000000036,0.0,-4.000000000000001,-4.000000000000001,-5.400000000000001,CAKXUJ_clean.cif,
13,CAKYAQ_clean,CAKYAQ,10.1021/ic201013v,-1,2.78322,4.08997,4.0162,0.0,0.0514146,0.051414509,0.0,0.0,0.0,127.245,0.1053,0.1053,0.0,1208.4,137.6621,245.55419999999992,647.4992,843.6419999999997,5098.0,8160.0,10322.0,4608.0,17.0,38.0,76.0,100.0,114.0,320.0,492.0,360.0,11.9145,30.999399999999994,55.05759999999998,56.7028,1.4884,28.4016,27.999000000000002,43.1026,4356.0,3564.0,3564.0,4884.0,1.0,7.0,9.0,12.0,49.0,112.0,189.0,182.0,2.7889,8.600499999999998,11.5731,13.693999999999996,0.0,-14.739999999999998,-11.97,-20.69,0.0,408.0,540.0,718.0,0.0,0.0,0.0,0.0,0.0,33.0,36.0,58.0,0.0,6.539999999999999,8.100000000000001,11.839999999999998,96.45486666666666,165.495,247.32119999999995,245.8908,490.66666666666674,840.0,1204.0,1128.0,11.333333333333336,22.0,30.66666666666667,30.66666666666667,52.66666666666666,118.0,138.66666666666666,126.66666666666669,5.831,11.893933333333335,15.9108,15.091066666666668,11.142400000000002,10.567199999999998,23.493066666666664,25.008960000000002,60.0,57.6,119.46666666666668,127.2,1.0,1.2666666666666668,2.5333333333333337,2.5333333333333337,1.7999999999999998,5.400000000000001,7.733333333333332,5.866666666666666,0.5407933333333332,0.7202066666666669,1.335,1.3191066666666664,35.20199999999999,88.5166666666667,132.61269706666667,110.48069706666666,0.0,0.9140000000000004,1.1380000000000003,0.6573333333333333,0.0,2.0,3.6,2.5333333333333337,0.0,0.0,0.0,0.0,0.0,-2.0,-1.7333333333333334,-0.6666666666666666,0.0,-0.040000000000000036,0.0613333333333333,0.08266666666666665,0.0,-6.48,-5.7085626666666665,-2.388562666666667,7.889066666666667,5.847999999999999,13.737066666666665,12.819733333333335,42.66666666666666,32.0,74.66666666666667,69.33333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,2.6666666666666665,3.333333333333333,0.35526666666666656,0.37473333333333336,0.73,0.7397333333333335,18.726666666666667,39.926666666666655,58.65333333333334,66.07333333333334,0.0,0.5933333333333336,0.5933333333333336,0.86,0.0,1.3333333333333333,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,-1.3333333333333333,-2.0,0.0,-0.02666666666666669,-0.02666666666666669,-0.040000000000000036,0.0,-4.000000000000001,-4.000000000000001,-5.400000000000001,CAKYAQ_clean.cif,
14,CAKYEU_clean,CAKYEU,10.1021/ic201013v,-1,2.75795,4.05316,3.99799,0.0,0.0364758,0.036475775,0.0,0.0,0.0,90.8618,0.0757,0.0757,0.0,1200.29,137.6866,246.0198,647.9582,843.6419999999997,5231.0,8268.0,10430.0,4608.0,17.0,38.0,76.0,100.0,114.0,320.0,492.0,360.0,11.881200000000002,30.89640000000001,54.91899999999998,56.7028,1.5129,28.63440000000001,28.2285,43.4559,4489.0,3618.0,3618.0,4958.0,1.0,7.0,9.0,12.0,49.0,112.0,189.0,182.0,2.7556,8.549,11.5038,13.612000000000002,0.0,-14.670000000000002,-11.88,-20.570000000000004,0.0,415.0,549.0,730.0,0.0,0.0,0.0,0.0,0.0,33.0,36.0,58.0,0.0,6.469999999999999,8.009999999999998,11.72,96.45486666666666,165.495,247.32119999999995,245.8908,490.66666666666674,840.0,1204.0,1128.0,11.333333333333336,22.0,30.66666666666667,30.66666666666667,52.66666666666666,118.0,138.66666666666666,126.66666666666669,5.831,11.893933333333335,15.9108,15.091066666666668,11.142400000000002,10.567199999999998,23.493066666666664,25.008960000000002,60.0,57.6,119.46666666666668,127.2,1.0,1.2666666666666668,2.5333333333333337,2.5333333333333337,1.7999999999999998,5.400000000000001,7.733333333333332,5.866666666666666,0.5407933333333332,0.7202066666666669,1.335,1.3191066666666664,35.20199999999999,88.5166666666667,132.61269706666667,110.48069706666666,0.0,0.9140000000000004,1.1380000000000003,0.6573333333333333,0.0,2.0,3.6,2.5333333333333337,0.0,0.0,0.0,0.0,0.0,-2.0,-1.7333333333333334,-0.6666666666666666,0.0,-0.040000000000000036,0.0613333333333333,0.08266666666666665,0.0,-6.48,-5.7085626666666665,-2.388562666666667,7.889066666666667,5.847999999999999,13.737066666666665,12.819733333333335,42.66666666666666,32.0,74.66666666666667,69.33333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,2.6666666666666665,3.333333333333333,0.35526666666666656,0.37473333333333336,0.73,0.7397333333333335,18.726666666666667,39.926666666666655,58.65333333333334,66.07333333333334,0.0,0.5933333333333336,0.5933333333333336,0.86,0.0,1.3333333333333333,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,-1.3333333333333333,-2.0,0.0,-0.02666666666666669,-0.02666666666666669,-0.040000000000000036,0.0,-4.000000000000001,-4.000000000000001,-5.400000000000001,CAKYEU_clean.cif,
15,ACAJOF_clean,ACAJOF,10.1039/c2dt31427d,-1,6.10482,6.86398,6.86398,0.237874,0.0,0.237874474,796.955,925.181,0.2899,0.0,0.0,0.2899,971.259,3191.38,172.392,330.04799999999994,688.2868000000003,930.3679999999997,2580.0,5628.0,7264.0,8224.0,20.0,44.0,76.0,112.0,120.0,308.0,428.0,512.0,13.940199999999995,33.87200000000001,53.686799999999984,70.32640000000002,3.61,31.920000000000005,29.07,63.574,841.0,1131.0,1044.0,2030.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,160.0,1.9044,5.064599999999999,6.3756,11.4264,0.0,-7.299999999999999,-3.899999999999999,-10.66,0.0,106.0,138.0,278.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,28.0,0.0,3.23,3.66,8.28,129.51650000000004,251.39600000000007,416.4419333333333,503.57666666666677,488.0,952.0,1259.3333333333333,1058.6666666666667,19.666666666666668,38.66666666666666,65.33333333333333,82.66666666666667,104.0,256.0,323.3333333333333,306.6666666666667,7.528100000000001,17.381466666666668,24.93773333333333,26.176000000000005,10.9696,11.015999999999995,23.363733333333325,22.98133333333334,59.0,60.0,107.33333333333331,61.33333333333334,1.0,1.3333333333333333,2.6666666666666665,3.0,2.0,6.0,8.666666666666666,7.333333333333332,0.5427666666666665,0.7597333333333335,1.2999999999999998,1.1123666666666665,36.98,95.67333333333336,136.63507600000003,121.88532000000004,0.0,0.9200000000000004,1.4800000000000004,2.97,0.0,2.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-1.6666666666666667,0.0,-0.040000000000000036,0.21333333333333326,0.6999999999999998,0.0,-6.6000000000000005,-4.671406666666666,-2.3142200000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACAJOF_clean.cif,
16,ACODON_clean,ACODON,10.1039/c2cc35526d,-1,4.65537,7.1439,7.12384,0.38617,0.0,0.38616825,1259.77,1510.09,0.4438,0.0,0.0,0.4438,1447.77,3402.63,146.1924,235.6492,989.2585999999997,810.8003999999999,5214.0,10936.0,11042.0,5784.0,17.0,40.0,102.0,100.0,170.0,576.0,584.0,240.0,12.3595,36.58539999999999,65.51299999999999,60.68299999999999,1.2100000000000002,35.882,16.434,39.017,4225.0,4940.0,2925.0,5135.0,1.0,10.0,6.0,13.0,100.0,240.0,190.0,340.0,2.8224,12.3984,8.2488,15.9432,0.0,-21.62,-8.339999999999998,-21.17,0.0,574.0,345.0,766.0,0.0,0.0,0.0,0.0,0.0,76.0,41.0,96.0,0.0,9.42,5.17,12.35,199.84576666666663,389.8248,628.8641333333331,790.9579999999997,1015.6666666666664,2076.0,3093.333333333333,3536.0,28.66666666666667,59.33333333333334,94.0,124.0,153.33333333333334,383.33333333333326,558.0,652.0,13.230266666666665,30.89233333333334,46.58300000000003,56.99320000000001,10.88584888888889,11.377386666666661,19.521173333333326,18.34186666666666,59.02222222222224,69.33333333333334,99.73333333333336,91.73333333333336,1.0,1.355555555555555,2.0888888888888895,2.3111111111111104,2.4222222222222225,5.2222222222222205,6.533333333333334,9.066666666666666,0.5435666666666666,0.7862511111111115,1.1053022222222222,1.2114666666666667,45.79666666666667,99.6917777777778,118.68975882222229,159.3334552888889,0.0,0.4473333333333335,0.9600000000000004,1.5484444444444452,0.0,0.13333333333333336,3.0,4.9777777777777805,0.0,0.0,0.0,0.0,0.0,-1.0222222222222226,-1.6,-2.4888888888888903,0.0,-0.04444444444444447,0.039999999999999966,0.07822222222222218,0.0,-4.017777777777779,-4.641422,-7.184750222222225,3.83688,19.42968,26.8056,49.931999999999974,180.0,312.0,432.0,504.0,0.8,3.2,4.8,9.6,12.8,32.0,57.6,76.8,0.8988799999999999,2.57792,3.91776,5.80032,500.0,784.0,1356.0,1896.8532,0.0,-1.864,-1.7279999999999998,-1.7759999999999998,0.0,27.2,43.2,110.4,0.0,0.0,0.0,0.0,0.0,4.8,4.8,19.2,0.0,0.9599999999999996,1.3920000000000006,4.704,0.0,48.63999999999999,65.76000000000002,164.1258719999999,ACODON_clean.cif,
17,ADODII_clean,ADODII,10.1039/c2cc35432b,1,5.30365,5.97541,5.62846,0.226941,0.0,0.226942077,740.887,469.807,0.2761,0.0,0.0,0.2761,901.374,1701.58,209.4482,421.2119999999997,2076.3643999999995,1328.5679999999995,7626.0,20592.0,25602.0,15120.0,24.0,76.0,216.0,172.0,396.0,1640.0,2320.0,1184.0,18.036000000000005,73.0572,140.53679999999994,111.63960000000004,1.2100000000000002,39.666,18.04,33.792,3249.0,4788.0,5301.0,4104.0,1.0,11.0,7.0,11.0,121.0,352.0,341.0,330.0,2.8561,13.705900000000002,10.663899999999996,14.111499999999998,0.0,-23.96,-8.699999999999998,-18.619999999999994,0.0,543.0,306.0,555.0,0.0,0.0,0.0,0.0,0.0,89.0,46.0,91.0,0.0,10.48,5.52,10.239999999999998,756.568400000001,1555.1940000000006,2612.4421999999977,3391.961999999998,3128.0,6576.0,9704.0,11064.0,111.0,232.0,386.0,516.0,618.0,1556.0,2276.0,2628.0,46.43189999999996,111.3112,169.1185999999999,207.1651999999999,10.500825,12.590624999999992,18.70544999999999,19.21424999999999,57.0,69.0,102.0,93.0,1.0,1.5,2.0,2.5,3.0,6.0,7.5,10.5,0.5478999999999998,0.8508500000000006,1.1177,1.2820500000000004,52.990000000000016,106.78500000000008,129.83,179.1451715000001,0.0,0.2225000000000001,0.6675000000000003,1.5100000000000005,0.0,0.5,1.5,5.5,0.0,0.0,0.0,0.0,0.0,-0.5,-1.5,-2.0,0.0,-0.010000000000000007,-0.030000000000000027,0.13999999999999996,0.0,-1.4999999999999998,-4.500000000000001,-5.603555,11.8336,17.543999999999997,42.36114285714285,58.08685714285714,64.0,96.0,155.42857142857142,260.57142857142856,1.0,2.0,5.142857142857143,6.857142857142858,4.0,14.285714285714285,24.0,41.142857142857146,0.5328999999999998,1.1242,2.2233714285714288,3.353828571428572,28.09,119.78,225.714704,348.956028,0.0,1.7800000000000007,5.377142857142856,6.702857142857144,0.0,4.0,21.714285714285715,22.285714285714285,0.0,0.0,0.0,0.0,0.0,-3.1428571428571432,-1.7142857142857142,-6.857142857142858,0.0,-0.08000000000000007,0.7085714285714284,0.4114285714285712,0.0,-12.000000000000002,-15.330537142857144,-29.497902857142854,ADODII_clean.cif,
18,ADODOO_clean,ADODOO,10.1039/c2cc35432b,1,5.31331,5.9443,5.61744,0.211962,0.0,0.211963104,686.18,447.99,0.273,0.0,0.0,0.273,883.776,1640.99,209.9082,435.6359999999999,2082.9443999999994,1334.7359999999996,9066.0,22608.0,27906.0,15984.0,24.0,76.0,216.0,172.0,396.0,1640.0,2320.0,1184.0,17.968600000000006,72.73279999999998,140.28459999999995,111.49040000000004,1.44,43.27200000000001,19.8,36.86399999999999,3969.0,5292.0,6237.0,4536.0,1.0,11.0,7.0,11.0,121.0,352.0,341.0,330.0,2.8224,13.6248,10.583999999999998,14.027999999999999,0.0,-22.86000000000001,-8.1,-17.52,0.0,609.0,342.0,621.0,0.0,0.0,0.0,0.0,0.0,89.0,46.0,91.0,0.0,10.37,5.46,10.13,756.568400000001,1555.1940000000006,2612.4421999999977,3391.961999999998,3128.0,6576.0,9704.0,11064.0,111.0,232.0,386.0,516.0,618.0,1556.0,2276.0,2628.0,46.43189999999996,111.3112,169.1185999999999,207.1651999999999,10.500825,12.590624999999992,18.70544999999999,19.21424999999999,57.0,69.0,102.0,93.0,1.0,1.5,2.0,2.5,3.0,6.0,7.5,10.5,0.5478999999999998,0.8508500000000006,1.1177,1.2820500000000004,52.990000000000016,106.78500000000008,129.83,179.1451715000001,0.0,0.2225000000000001,0.6675000000000003,1.5100000000000005,0.0,0.5,1.5,5.5,0.0,0.0,0.0,0.0,0.0,-0.5,-1.5,-2.0,0.0,-0.010000000000000007,-0.030000000000000027,0.13999999999999996,0.0,-1.4999999999999998,-4.500000000000001,-5.603555,11.8336,17.543999999999997,42.36114285714285,58.08685714285714,64.0,96.0,155.42857142857142,260.57142857142856,1.0,2.0,5.142857142857143,6.857142857142858,4.0,14.285714285714285,24.0,41.142857142857146,0.5328999999999998,1.1242,2.2233714285714288,3.353828571428572,28.09,119.78,225.714704,348.956028,0.0,1.7800000000000007,5.377142857142856,6.702857142857144,0.0,4.0,21.714285714285715,22.285714285714285,0.0,0.0,0.0,0.0,0.0,-3.1428571428571432,-1.7142857142857142,-6.857142857142858,0.0,-0.08000000000000007,0.7085714285714284,0.4114285714285712,0.0,-12.000000000000002,-15.330537142857144,-29.497902857142854,ADODOO_clean.cif,
19,ADODUU_clean,ADODUU,10.1039/c2cc35432b,1,5.29096,5.93337,5.57799,0.206501,0.0,0.206501334,667.661,441.221,0.2717,0.0,0.0,0.2717,878.464,1623.93,196.4432,383.9819999999999,1734.5624000000007,1226.3129999999996,9506.0,21576.0,26834.0,14208.0,22.0,68.0,176.0,154.0,328.0,1296.0,1794.0,1012.0,16.782799999999998,65.18679999999999,117.67739999999996,98.01540000000004,1.2100000000000002,36.861,18.04,30.987,4225.0,5070.0,6565.0,4290.0,1.0,10.0,7.0,10.0,100.0,280.0,290.0,270.0,2.8224,12.3312,10.583999999999998,12.734399999999996,0.0,-22.51,-8.699999999999998,-17.169999999999995,0.0,572.0,354.0,584.0,0.0,0.0,0.0,0.0,0.0,72.0,41.0,73.0,0.0,9.46,5.46,9.22,756.568400000001,1555.1940000000006,2612.4421999999977,3391.961999999998,3128.0,6576.0,9704.0,11064.0,111.0,232.0,386.0,516.0,618.0,1556.0,2276.0,2628.0,46.43189999999996,111.3112,169.1185999999999,207.1651999999999,11.072014285714284,10.954071428571424,19.519799999999982,18.498428571428565,60.0,60.0,106.28571428571428,94.28571428571428,1.0,1.2857142857142858,2.0,2.2857142857142856,2.142857142857143,4.714285714285714,6.0,8.571428571428571,0.5414714285714284,0.7271000000000003,1.1079714285714288,1.2144,42.31857142857142,86.68714285714289,111.89428571428572,153.70295514285712,0.0,0.5085714285714288,0.7628571428571432,1.6257142857142863,0.0,1.1428571428571428,1.7142857142857142,4.857142857142857,0.0,0.0,0.0,0.0,0.0,-1.1428571428571428,-1.7142857142857142,-2.8571428571428568,0.0,-0.02285714285714288,-0.03428571428571432,0.04571428571428567,0.0,-3.4285714285714284,-5.142857142857143,-8.344888571428571,11.8336,17.543999999999997,42.36114285714285,58.08685714285714,64.0,96.0,155.42857142857142,260.57142857142856,1.0,2.0,5.142857142857143,6.857142857142858,4.0,14.285714285714285,24.0,41.142857142857146,0.5328999999999998,1.1242,2.2233714285714288,3.353828571428572,28.09,119.78,225.714704,348.956028,0.0,1.7800000000000007,5.377142857142856,6.702857142857144,0.0,4.0,21.714285714285715,22.285714285714285,0.0,0.0,0.0,0.0,0.0,-3.1428571428571432,-1.7142857142857142,-6.857142857142858,0.0,-0.08000000000000007,0.7085714285714284,0.4114285714285712,0.0,-12.000000000000002,-15.330537142857144,-29.497902857142854,ADODUU_clean.cif,
