f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,filename,0,CoRE_name,refcode,T,name,Df,Di,Dif,GPOAV,GPONAV,GPOV,GSA,POAV,POAV_vol_frac,PONAV,PONAV_vol_frac,VPOV,VSA,cell_v
164.6292,401.3376,1066.3872,717.7664,2973,7172,10968,9312,19,60,118,96,248,992,1224,800,12.7372,41.4228,65.9544,60.9728,3.5344,38.45226667,19.8528,47.27573333,729,1062,1890,1584,1,6.666666667,4.666666667,8,45.33333333,144,144,125.3333333,1.5876,5.2248,5.7624,7.4928,0,-7.92,-1.786666667,-10.10666667,0,140.6666667,56,157.3333333,0,0,0,0,0,24,10.66666667,34.66666667,0,4.253333333,1.306666667,4.133333333,286.1238,564.672,901.5908,1133.639,1314,2616,3968,4448,40,84,132,174,216,540,788,926,18.676,43.1508,64.97,78.819,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CUFJUK_clean.cif,,CUFJUK_clean,CUFJUK,439.306575,CUFJUK.csv,2.44352,2.83135,2.81764,0,0,0,0,0,0,0,0,0,0,1118.19
156.5374,287.022,1011.0128,580.0606,8434,17304,22064,11626,18,52,108,76,208,724,908,562,16.003,54.9096,81.3978,58.7154,1.2996,26.0262,13.5318,26.0604,3600,3780,5700,2700,1,7,5,8,49,133,147,133,3.0276,9.4656,8.8218,9.0828,0,-14.85,-6.17,-13.74,0,357,205,435,0,0,0,0,0,30,14,37,0,6.74,3.63,8.7,171.9632,326.4156,646.98,831.2656,857,1836,2280,2116,25,50,96,132,146,380,540,578,10.0068,24.1854,38.0854,43.9584,10.66068333,11.38835,25.80373333,23.02896667,90.83333333,151,147.8333333,100.6666667,1,1.5,2.666666667,2.833333333,3.5,7.666666667,8,10.83333333,0.63135,1.0972,1.442183333,1.280683333,127.575,199.5466667,155.75425,185.5535773,0,0.236666667,0.596666667,2.326666667,0,2.166666667,7.666666667,14.16666667,0,0,0,0,0,-0.666666667,-1.333333333,-3,0,0.035,0.248333333,0.54,0,0.283333333,4.764296667,0.573853333,9.2416,23.256,62.2896,65.8768,49,126,231,238,1,3,9,8,9,36,54,33,0.5625,1.7325,3.615,3.33,54.76,250.86,552.355684,334.690456,0,1.47,6.87,2.65,0,3,30,22,0,0,0,0,0,-3,9,13,0,-0.06,1.93,1.56,0,-11.7,-8.04266,13.97156,GAJZEY_clean.cif,,GAJZEY_clean,GAJZEY,348.7912695,GAJZEY.csv,4.28777,4.80464,4.80464,0.166289,0,0.16628859,645.549,402.465,0.2551,0,0,0.2551,990.322,1577.67
460.8176,1050.3508,2031.4128,2744.9884,4385,10912,16530,17830,64,152,272,376,436,1234,2040,2286,35.5849,94.3794,162.6888,206.7224,3.5344,34.1408,38.352,62.7544,729,1134,1296,2106,1,5.666666667,8,12.33333333,32.33333333,84,138,207.6666667,1.5876,5.2962,7.7616,11.865,0,-7.506666667,-5.36,-10.19333333,0,111,168,255,0,0,0,0,0,17.66666667,22,34,0,2.936666667,3.92,6.123333333,161.52248,342.8026,544.17888,625.19728,710,1537.6,2306.4,2216.8,23.6,50.8,80,95.2,130.8,327.6,471.2,460.4,10.67468,25.623,38.46784,40.20408,10.5376,12.138,26.5516,31.33893333,56.5,66,143.5,144.8333333,1,1.5,3,3.833333333,2.5,7.5,13.66666667,15.5,0.5477,0.85855,1.695,1.93335,41.425,113.565,196.8,226.063845,0,0.935,1.18,2.08,0,2,2.5,8,0,0,0,0,0,-2,-2.833333333,-2.583333333,0,-0.04,-0.05,0.256666667,0,-6.9,-8.85,-7.489258333,10.5376,15.482,26.5516,29.1096,56.5,69.5,143.5,142.5,1,2,3,3.5,5,12,18.5,20.25,0.5477,0.9973,1.695,1.84085,41.425,130.241307,196.8,214.946307,0,1.355,1.18,1.8,0,5,2.5,6,0,0,0,0,0,0,-0.5,-0.25,0,0.15,-0.05,0.13,0,-5.453555,-8.85,-8.453555,GEFFUT_clean.cif,,GEFFUT_clean,GEFFUT,378.486324,GEFFUT.csv,3.08955,5.01285,5.01285,0,0.135268,0.135267404,0,0,0,685.56,0.1534,0.1534,0,4469.1
71.66383333,120.608,160.9252,220.32,1275.333333,1944,2546,1200,9.666666667,17.33333333,23.33333333,26.66666667,40.66666667,90.66666667,96.66666667,66.66666667,6.713766667,12.59906667,17.8866,15.19466667,2.7225,17.6,22.44,46.145,900,740,960,1460,1,3.333333333,5.333333333,10.66666667,12,30.66666667,56,74.66666667,1.7161,3.240066667,5.379733333,8.5412,0,-5.166666667,-4.8,-10.36666667,0,75.33333333,128,271.3333333,0,0,0,0,0,3.333333333,2.666666667,16,0,1.893333333,2.88,7.453333333,222.14705,465.7424,731.2582,844.174,983,2102,3055,3049,31.5,67,105,128,172,429,625,668,14.21075,33.6137,50.2537,55.5358,10.2784,12.8112,26.464,15.6816,55,69.6,107.8,67.8,1,1.6,3.2,2,2.8,8.4,11.2,7.2,0.55066,0.91784,1.455,0.96268,44.092,124.3,158.2431368,118.0955684,0,0.944,1.658,1.51,0,2,8.6,5.8,0,0,0,0,0,-2,-0.8,-1.6,0,-0.04,0.428,0.184,0,-7.08,-1.268532,-5.404266,10.0192,19.78904,35.25624,29.5984,53.5,107,155.4,105.1,1,2.4,4.4,4,6.6,18.6,26.4,21,0.55362,1.37246,2.154,1.73076,46.759,180.555,266.5131368,224.7339666,0,1.02,2.255,2.865,0,2.1,9.8,14.1,0,0,0,0,0,-0.2,2.4,2.6,0,-0.042,0.404,0.668,0,-8.01,-6.128532,-3.953509,UMOKIS_clean.cif,,UMOKIS_clean,UMOKIS,333.7986311,UMOKIS.csv,8.24292,10.47066,10.31227,0.578215,0,0.578214994,1944.91,5412.14,0.4875,0,0,0.4875,1639.78,11101.8
108.5872,194.656,409.549,422.752,2926,6180,6327,4808,12.5,26,45,52,71,168,193,188,9.6503,21.418,34.2921,36.0564,4.02,31.15733333,20.4,44.28266667,1266,1876,832,1512,1,4.666666667,4,8,22.66666667,41.33333333,56,85.33333333,1.7496,4.8704,4.0656,7.344,0,-5.946666667,-2.2,-6.306666667,0,120.6666667,114.6666667,230.6666667,0,0,0,0,0,14,6.666666667,18.66666667,0,2.313333333,2.2,5.04,116.6135,212.874,324.1904,351.084,560,1020,1460,1428,15,30,44,50,74,174,228,216,7.2551,15.631,21.814,22.8998,11.3152,10.1184,22.26048,18.6864,61,55.2,109.2,102,1,1.2,2.4,2.2,1.6,4.8,6.4,8.4,0.53882,0.68068,1.218,1.24586,33.424,81.36,117.1730456,145.996,0,0.908,1.244,1.718,0,2,4.4,3.8,0,0,0,0,0,-2,-1.6,-3.8,0,-0.04,0.112,-0.076,0,-6.36,-5.202844,-11.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URUVUA_clean.cif,,URUVUA_clean,URUVUA,209.4438109,URUVUA.csv,4.51871,9.747,8.39285,0.538829,0,0.538826964,1767.18,1893.82,0.5796,0,0,0.5796,1900.89,3267.45
363.8416,814.952,1901.7096,2274.152,4716,11264,16472,18912,44,112,224,288,336,928,1576,1776,27.1608,75.9272,138.4536,166.5872,3.5344,31.584,32.9,53.3732,729,1053,999,1836,1,5,7,10,25,60,105,120,1.5876,4.6242,6.2874,8.8074,0,-7.4,-4.34,-9.59,0,96,152,202,0,0,0,0,0,13,14,26,0,2.63,3.83,5.61,115.1049,211.395,371.6278,402.9706,745,1200,1902,1772,15,30,52,56,82,200,258,200,7.2466,15.785,24.8196,23.2968,11.3152,10.1184,25.37952,32.52064,61,55.2,140,169.2,1,1.2,2.8,3.6,1.6,5.6,9.6,7.2,0.53882,0.68068,1.4865,1.72576,33.424,81.36,162.6090456,160.287192,0,0.908,1.434,2.028,0,2,2.8,5.6,0,0,0,0,0,-2.4,-2.8,-1.2,0,-0.04,0.054,0.308,0,-6.36,-8.382844,-6.248532,6.6564,13.158,38.0292,30.0054,256,192,352,368,1,2,6,4,4,16,24,12,1.0404,1.5708,3.468,2.652,376.36,438.44,844.313802,512.297934,0,0.06,0.74,-1.31,0,20,74,41,0,0,0,0,0,-4,0,2,0,0.5,2.72,1.48,0,16.2,72.87867,51.19289,FAMHAE01_clean.cif,,FAMHAE01_clean,FAMHAE01,220.08924,FAMHAE01.csv,3.33864,3.42758,3.41862,0,0,0,0,0,0,0,0,0,0,790.156
122.6788,222.912,658.1472,448.576,1456,4608,6048,3584,14,40,70,56,140,464,596,336,12.483,38.9528,54.6262,36.9672,1,20.64,11.2,17.08,400,960,880,800,1,6,5,6,36,96,108,96,2.9241,7.4898,8.1909,7.7634,0,-14.64,-6.2,-11.08,0,72,56,80,0,0,0,0,0,20,12,20,0,5.88,3.76,5.72,154.4044,306.561,486.2404,592.682,694,1392,2080,2264,22,46,72,92,118,294,424,476,10.0678,23.331,34.8104,40.55,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIXXOG_clean.cif,,KIXXOG_clean,KIXXOG,535.7988723,KIXXOG.csv,2.67446,3.83742,3.83742,0,0,0,0,0,0,0,0,0,0,1441.4
117.8163333,212.8556667,727.5661333,727.2341333,3829.333333,7397.333333,11223.33333,8469.333333,14,32.66666667,76,88,112.6666667,334,562.6666667,536,10.30073333,27.73833333,53.32113333,55.70813333,2.525,24.352,22.65,42.746,2405,2471,3844.5,3430,1,5.5,6.5,10.5,42.5,96,160.5,151,2.3634,6.5538,8.7108,11.2524,0,-11.22,-6.7,-14.68,0,269.5,274,463.5,0,0,0,0,0,29.5,22,43.5,0,4.905,4.86,9.335,80.969,145.061,213.7469333,213.9376,374,664,893.3333333,760,10.66666667,20.66666667,29.33333333,30.66666667,50,114,136,114.6666667,4.928,10.40526667,13.72133333,12.49506667,11.20523636,10.404,22.61151515,20.08281212,60.36363636,56.72727273,108.6060606,95.03030303,1,1.242424242,2.484848485,2.242424242,1.727272727,5.181818182,6.909090909,5.878787879,0.540075758,0.705833333,1.244090909,1.110284848,34.55545455,85.91424242,123.3655098,109.8394492,0,0.911818182,1.319090909,1.389090909,0,2,4.909090909,5.090909091,0,0,0,0,0,-2,-1.515151515,-1.696969697,0,-0.04,0.144242424,0.140606061,0,-6.436363636,-5.033750303,-5.36102303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIKXER_clean.cif,,TIKXER_clean,TIKXER,407.1626276,TIKXER.csv,2.55371,3.09349,3.08016,0,0,0,0,0,0,0,0,0,0,1607.78
196.8076,465.9184,1288.2368,859.5096,4312,14600,19880,20328,24,80,144,136,336,1272,1672,1752,20.9892,77.476,111.8336,120.9552,2.4025,30.0545,15.5465,47.8485,625,1375,2150,2050,1,6,5,10,36,114,150,162,1.9321,6.5469,7.8813,10.7169,0,-10.09,-2.28,-15.37,0,95,39,168,0,0,0,0,0,17,5,33,0,3.63,1.28,6.19,122.9402,200.5122,402.417,330.5384,1236,2424,3312,2982,15,30,50,46,80,186,230,194,9.1304,20.389,29.7078,26.7018,10.074225,12.696525,27.138075,17.23215,104.25,202.5,214.5,180.75,1,1.75,2.75,2.25,4.75,9,8.75,10.75,0.680575,1.36475,1.695275,1.486175,177.3175,269.375,278.9275,291.4519375,0,-0.09,0.48,1.13,0,2.25,3.5,3.5,0,0,0,0,0,0.25,-0.75,-1,0,0.0725,0.0525,0.07,0,3.425,0.325,-3.1017775,6.6564,13.158,24.4584,64.6032,256,192,672,800,1,2,4,8,4,12,28,16,1.0404,1.5708,3.7332,5.2224,376.36,438.44,1408.44,791.795868,0,0.06,0.84,-4.4,0,20,22,78,0,0,0,0,0,-2,-6,8,0,0.5,0.42,3.04,0,16.2,5,114.38578,ZEJCUO_clean.cif,,ZEJCUO_clean,ZEJCUO,501.863354,ZEJCUO.csv,2.60004,3.4618,3.26788,0,0,0,0,0,0,0,0,0,0,1085
407.335,837.5688,2667.2884,3725.404,2920,9376,20048,29584,50,136,316,536,476,1632,3316,4736,34.5346,107.412,227.9164,356.2472,1.7161,26.68906667,27.07333333,77.32493333,144,568,840,1616,1,6,10,18.66666667,36,108,216,296,1.9321,6.106733333,12.46366667,18.88546667,0,-12.51333333,-7.566666667,-34.57333333,0,24.66666667,50,89.33333333,0,0,0,0,0,18,24,62.66666667,0,3.946666667,4.933333333,12.36,116.6135,212.874,324.5334,355.6004,560,1020,1470,1430,15,30,44,50,74,174,224,216,7.2551,15.631,21.798,22.5774,11.3152,10.1184,22.47328,23.11808,61,55.2,116.2,113.6,1,1.2,2.4,2.6,1.6,4.8,7.2,7.2,0.53882,0.68068,1.278,1.33902,33.424,81.36,127.2265228,133.3090456,0,0.908,1.174,1.502,0,2,3.4,5,0,0,0,0,0,-2,-2,-2.2,0,-0.04,0.032,0.1,0,-6.36,-6.561422,-6.822844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NUDMOQ_clean.cif,,NUDMOQ_clean,NUDMOQ,503.3988067,NUDMOQ.csv,5.82042,6.60298,6.58811,0.340735,0,0.340735498,1040.98,494.668,0.3948,0,0,0.3948,1206.15,1252.96
210.4125,397.5328,892.5096,1153.5552,8010,11856,22448,17400,25,56,102,144,158,428,674,744,18.9542,46.2316,80.8154,97.8312,2.8561,26.67946667,26.79213333,66.248,2304,1760,4608,4128,1,4.666666667,6.666666667,13.33333333,22.66666667,54.66666667,108,165.3333333,2.1904,5.0616,8.9984,14.0304,0,-7.9,-4.586666667,-16.66666667,0,187.3333333,224,554,0,0,0,0,0,11.33333333,9.333333333,28,0,3.486666667,3.786666667,10.25333333,156.1321333,305.133,533.3970667,733.7033333,633.3333333,1248,1854.666667,1949.333333,22.66666667,46,81.33333333,117.3333333,127.3333333,334,489.3333333,512,9.2268,21.64726667,33.942,41.5128,10.9696,11.016,23.36373333,23.784,59,60,107.3333333,88,1,1.333333333,2.666666667,3,2,6,8.666666667,9.333333333,0.542766667,0.759733333,1.3,1.307033333,36.98,95.67333333,136.635076,145.8868647,0,0.92,1.48,2.736666667,0,2,6,11.66666667,0,0,0,0,0,-2,-2,-3.666666667,0,-0.04,0.213333333,0.433333333,0,-6.6,-4.671406667,-6.842813333,7.889066667,5.848,13.73706667,16.74133333,42.66666667,32,74.66666667,69.33333333,0.666666667,0.666666667,1.333333333,2,0.666666667,2,3.333333333,6,0.355266667,0.374733333,0.73,0.929533333,18.72666667,39.92666667,58.65333333,95.77845533,0,0.593333333,0.593333333,2.013333333,0,1.333333333,1.333333333,7.333333333,0,0,0,0,0,-1.333333333,-2,-4,0,-0.026666667,-0.026666667,0.186666667,0,-4,-4,-7.471406667,GIYSUD_clean.cif,,GIYSUD_clean,GIYSUD,290.4196738,GIYSUD.csv,4.12193,5.72746,5.64984,0.375513,0,0.375512287,1337.8,573.515,0.4563,0,0,0.4563,1625.61,1256.88
100.22905,188.4914,374.1766,558.8602,2036.5,3406,5443,4147,14,28,50,76,78,214,318,242,9.805775,19.6453,31.9292,39.8603,3.0577,29.1516,32.49025,78.622,877,1145.5,1987,2584,1,5,8,14.5,26,70,131,119,1.636225,4.6727,7.816,11.6683,0,-7.81,-4.045,-19.455,0,110.5,175,343.5,0,0,0,0,0,13,19.5,51.5,0,2.67,3.895,9.285,65.57193333,99.4412,198.1718,97.4348,420.3333333,832,720,172,8.333333333,14.66666667,24.66666667,16,39.33333333,80,66.66666667,48,3.888233333,7.976933333,9.563,4.5104,11.5096,7.8839,34.58453333,3.7696,62.125,112,177.3333333,10.5,1,1.041666667,3.125,0.5,1.125,4.5,4.125,0.833333333,0.5366,0.773325,1.5876125,0.18625,31.42375,129.8741667,98.79045467,20.24420467,0,1.175416667,0.361666667,0.28,0,-5.958333333,2.166666667,2,0,0,0,0,0,-3.041666667,-0.25,0.166666667,0,-0.292083333,0.123333333,0.126666667,0,-17.8875,0.314296667,0.964296667,5.51611875,22.12995,6.6564,0,166.6875,352.5,36,0,0.875,2.9375,0.5625,0,11.1875,11.75,0.5625,0,0.87239375,2.2730375,0.29975625,0,434.954375,389.21875,15.800625,0,0,-3.203125,0,0,0,17.9375,0,0,0,0,0,0,0,7.6875,0,0,0,0.845625,0,0,0,50.48125,0,0,HEGNIR_clean.cif,,HEGNIR_clean,HEGNIR,297.2279785,HEGNIR.csv,4.74749,6.01675,6.01675,0.0849163,0,0.084916456,269.179,359.705,0.164,0,0,0.164,519.87,2193.32
270.111,625.7744,1767.1742,2069.0072,4681,11616,25192,25294,33,94,214,270,332,1126,2306,2328,24.0149,73.7778,152.259,179.929,2.4025,29.791,33.5265,61.0545,625,1062.5,2987.5,2287.5,1,6,9,12,36,102,213,171,1.9321,5.8936,11.8428,12.3015,0,-9.92,-7.68,-20.79,0,107.5,105.5,208.5,0,0,0,0,0,19,18.5,43.5,0,4.1,3.99,7.83,56.7907,90.23893333,146.5168,30.1568,435.6666667,874,740,84,6,10.66666667,14.66666667,4,25.33333333,47.33333333,36.66666667,13.33333333,3.341066667,6.6212,7.379333333,1.49,10.9696,11.8296,31.12026667,3.7696,59,116.8333333,167.6666667,10.5,1,1.333333333,2.833333333,0.5,2,5.666666667,6,1.666666667,0.542766667,0.8739,1.53705,0.18625,36.98,109.8633333,106.6233333,20.24420467,0,0.655,0.081666667,0.28,0,-5.166666667,0.166666667,2,0,0,0,0,0,-2.166666667,-0.333333333,0.166666667,0,-0.196666667,-0.003333333,0.126666667,0,-10.05,-0.65,0.964296667,7.518133333,30.70986667,6.161066667,6.161066667,187,360,32.66666667,32.66666667,1,3.666666667,0.666666667,0.666666667,13.66666667,15.66666667,4,4,0.8811,2.3631,0.375,0.375,269.16,324.295076,36.50666667,36.50666667,0,-1.57,0,0,0,25.66666667,0,0,0,0,0,0,0,9.333333333,0.666666667,0.666666667,0,1.02,0,0,0,38.22859333,0,0,FUWYAY_clean.cif,,FUWYAY_clean,FUWYAY,329.4521657,FUWYAY.csv,3.86741,4.00169,4.00169,0.0702281,0,0.070227976,97.3976,143.208,0.1393,0,0,0.1393,193.192,1028.06
292.2446,605.317,1900.2096,2490.7568,9410,17968,22128,21428,36,94,220,316,322,990,1772,2012,23.1378,72.8286,144.1396,179.5252,1.44,32.064,29.76,29.904,3969,3906,3150,3150,1,8,10,9,64,152,208,152,2.8224,9.8784,11.592,10.0968,0,-17.12,-12.8,-14.12,0,442,580,517,0,0,0,0,0,45,54,53,0,7.56,9.9,9.11,96.45486667,165.495,247.0010667,249.5429333,490.6666667,840,1202.666667,1145.333333,11.33333333,22,30.66666667,30.66666667,52.66666667,118,137.3333333,120,5.831,11.89393333,15.91026667,15.05053333,11.1136,10.642,23.1996,27.75524444,59.83333333,58,117.8333333,141.4444444,1,1.277777778,2.555555556,2.833333333,1.833333333,5.5,8.444444444,7.055555556,0.541122222,0.726794444,1.349166667,1.484694444,35.49833333,89.70944444,142.4890594,126.7618372,0,0.915,1.284444444,0.648888889,0,2,3.944444444,2.555555556,0,0,0,0,0,-2,-2,-0.611111111,0,-0.04,0.06,0.087777778,0,-6.5,-6.779752778,-2.263086111,3.944533333,2.924,6.868533333,6.409866667,21.33333333,16,37.33333333,34.66666667,0.333333333,0.333333333,0.666666667,0.666666667,0.333333333,1,1.333333333,1.666666667,0.177633333,0.187366667,0.365,0.369866667,9.363333333,19.96333333,29.32666667,33.03666667,0,0.296666667,0.296666667,0.43,0,0.666666667,0.666666667,1,0,0,0,0,0,-0.666666667,-0.666666667,-1,0,-0.013333333,-0.013333333,-0.02,0,-2,-2,-2.7,LALFUB_clean.cif,,LALFUB_clean,LALFUB,229.4763729,LALFUB.csv,4.11701,4.98066,4.97309,0.187536,0,0.187536685,622.403,236.722,0.3227,0,0,0.3227,1070.99,733.568
843.1936,1628.9056,4553.608,5928.1376,32920,50944,58768,66464,104,256,536,768,792,2256,3880,4576,71.2,204.5664,365.7336,447.0816,1.2996,23.0736,22.458,27.3144,3600,2820,2280,3360,1,6,8,8,37,87,122,120,3.0276,7.656,9.3264,10.44,0,-13.4,-10.58,-14.84,0,313,442,424,0,0,0,0,0,23,30,28,0,6.04,8.56,7.92,116.6135,212.874,324.8764,360.8028,560,1020,1480,1452,15,30,44,50,74,174,220,208,7.2551,15.631,21.782,22.223,11.3152,10.1184,22.68608,27.97536,61,55.2,123.2,139.2,1,1.2,2.4,3,1.6,4.8,8,7.6,0.53882,0.68068,1.338,1.55218,33.424,81.36,137.28,140.7290456,0,0.908,1.104,1.146,0,2,2.4,4.2,0,0,0,0,0,-2,-2.4,-1.4,0,-0.04,-0.048,0.116,0,-6.36,-7.92,-4.422844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FORPUY_clean.cif,,FORPUY_clean,FORPUY,436.6096727,FORPUY.csv,3.59362,9.42265,9.42265,0,0.4422,0.442200034,0,0,0,1923.01,0.5,0.5,0,3846.03
196.9032,356.106,1215.1728,1066.752,9248,16144,22112,18080,22,58,126,140,216,690,914,948,16.8502,53.1434,87.919,96.9188,1.44,29.892,16.74,44.124,4096,3712,6016,5504,1,7.5,6,12.5,56.5,135.5,168.5,247,2.8561,9.32035,9.3626,15.89445,0,-15.91,-6.75,-21.77,0,422,290,714,0,0,0,0,0,38.5,22.5,60.5,0,7.16,4.6,11.72,289.3646,539.4686,826.4232,1029.338,1472,2744,4128,4808,34,70,108,140,178,438,636,780,17.493,37.943,57.3996,71.2428,11.12278667,10.8086,19.59218667,18.4348,60.26666667,59.2,106.6666667,94.4,1,1.266666667,2,2.266666667,2.066666667,4.6,5.866666667,8.4,0.5409,0.7161,1.107106667,1.208386667,41.37,84.90066667,110.3,151.4414248,0,0.534,0.771333333,1.636,0,1.2,1.733333333,4.8,0,0,0,0,0,-1.2,-1.733333333,-2.933333333,0,-0.024,-0.034666667,0.037333333,0,-3.6,-5.2,-8.588562667,10.9696,16.52746667,18.90506667,21.67733333,59,88.66666667,102.6666667,108.3333333,1,1.666666667,2,2.666666667,3.666666667,7,8.666666667,14,0.542766667,0.9225,1.115,1.419466667,36.98,80.16666667,114.4,174.5908713,0,0.163333333,0.92,1.956666667,0,0.333333333,2,5.666666667,0,0,0,0,0,0,-1.333333333,-2,0,-0.006666667,-0.04,0.053333333,0,-1.3,-6.6,-10.93570333,XEGKAX_clean.cif,,XEGKAX_clean,XEGKAX,308.7983622,XEGKAX.csv,4.94123,7.81737,7.81737,0.429053,0,0.429051209,1825.64,4488.79,0.4433,0,0,0.4433,1886.26,10125.9
