MOF_name,data_set,water_label,acid_label,base_label,boiling_label,Di,Df,Dif,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3
PCN-58,Burtch,3,1,1,0,14.514270000000002,5.1770000000000005,14.22863,2652.38,4298.61,0.5825,0.9440353174551724,0.5825,0.0,0.944035,0.0,0.12,0.3666666666666667,0.3533333333333333,-0.3333333333333333,0.0,-0.6666666666666666,2.3333333333333326,6.666666666666669,7.333333333333331,-0.3357033333333333,0.2928900000000001,-2.30711,0.4433333333333333,1.1666666666666667,1.4933333333333334,-0.04,-0.04,-0.08,-2.0,-2.0,-4.0,2.0,2.0,4.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.8900000000000002,0.8900000000000002,1.7800000000000005,1.0,2.0,2.3333333333333326,2.3333333333333326,0.5625,1.035,1.0375,1.0475,4.0,8.666666666666666,9.333333333333334,10.666666666666666,49.0,81.66666666666667,67.66666666666667,63.0,54.76,112.0042046666667,125.60594733333336,144.84594733333338,9.2416,17.13546666666667,18.017066666666672,17.023999999999994,1.0,2.0,2.0,0.5328999999999998,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.88999999999999,87.98,119.78,11.833600000000002,8.771999999999998,20.605599999999995,17.543999999999997,6.480000000000004,3.080000000000003,19.279999999999983,9.4,20.0,80.2,256.0,136.0,776.0,-16.88,-4.879999999999996,-47.07999999999996,59.0,288.0,672.0,888.0,59.74159999999999,296.7888000000001,833.6160000000001,836.4048000000003,1911.0,13440.0,26299.5,27120.0,26480.0,79104.0,395904.0,205824.0,483.2386999999996,1519.1039999999994,4765.151999999999,5271.456,8.0,18.4,24.0,2.3716000000000004,8.993600000000011,38.89423999999996,27.227200000000032,64.0,436.8,1017.6,894.4,1600.0,2560.0,24000.0,7360.0,1.7689000000000012,36.601599999999976,39.03816000000004,105.06999999999994,48.0,100.0,156.0,202.0,20.740800000000007,48.85320000000004,71.36840000000002,86.9538,256.0,632.0,908.0,1094.0,1358.0,2868.0,3996.0,4532.0,323.27899999999994,671.0688000000004,1027.5587999999998,1287.335
Pb2_PTPTP_2_H2O_2,Burtch,4,1,1,0,2.44084,1.37594,2.4306400000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0166666666666666,0.1044444444444444,0.1133333333333333,-0.8333333333333334,-0.7777777777777778,-0.3333333333333333,0.8333333333333334,3.111111111111111,2.6666666666666665,-3.25,-3.3690366666666662,-1.6357033333333335,0.4083333333333335,0.8244444444444446,0.6066666666666668,-0.015,-0.03,0.175,-0.75,-1.5,-0.25,0.75,1.5,3.75,-2.9250000000000003,-5.85,-1.4785549999999998,0.3675000000000001,0.7350000000000003,0.7875000000000001,0.5,1.0,1.8333333333333333,1.8333333333333333,0.28125,0.575,0.9529166666666667,0.94625,2.0,5.666666666666668,8.888888888888891,8.0,24.5,43.16666666666666,68.05555555555556,71.16666666666667,27.38,78.81,125.32420466666666,112.497538,4.6208,8.000266666666667,14.43662222222222,15.098666666666665,1.0,1.75,2.5,0.5477,0.57375,1.006875,1.275,2.0,5.5,10.0,10.5,56.5,43.75,75.25,96.25,41.425,76.405,139.12,147.84130700000003,10.5376,8.1244,13.9384,20.71,2.09,2.7,3.37,2.0,1.0,1.0,224.0,303.0,379.0,-2.53,-1.3699999999999992,-1.5899999999999992,15.75,34.0,51.0,50.5,9.580875,21.353700000000007,30.940600000000003,26.244600000000005,85.0,206.0,280.5,232.5,7269.25,4594.5,5618.0,2865.5,116.62675,246.13295,373.26745,371.7899499999999,3.0,4.0,5.0,2.0736,3.2112,4.4064,5.5152,9.0,21.0,33.0,42.0,6724.0,1804.0,2050.0,2542.0,5.4289000000000005,22.181600000000003,24.9077,30.8492,37.0,82.0,124.0,134.0,17.498900000000006,42.397800000000025,61.29880000000003,61.060200000000016,206.0,502.0,692.0,672.0,1160.0,2680.0,3812.0,3680.0,255.7601,573.0784000000002,874.0028000000003,928.2799999999996
Pb2_p-PDA_PTPTP_2,Burtch,4,1,1,0,2.27593,1.28847,2.0845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0355555555555555,0.0822222222222221,0.4966666666666666,-1.7777777777777777,-2.3888888888888893,-1.1666666666666667,1.7777777777777777,4.222222222222223,11.27777777777778,-6.033333333333334,-6.8023700000000025,-3.3047144444444454,0.8261111111111112,1.3238888888888891,2.3577777777777778,-0.04,-0.04,0.3199999999999999,-2.0,-2.5,-2.0,2.0,2.0,9.0,-6.900000000000001,-6.900000000000001,-6.107110000000001,0.9350000000000004,0.9350000000000004,2.1750000000000003,1.0,1.5,2.7777777777777777,3.4444444444444446,0.5477,0.8552166666666667,1.4708333333333334,1.5274,2.5,7.055555555555554,11.388888888888893,10.611111111111107,56.5,67.55555555555553,120.55555555555556,104.33333333333331,41.425,107.15166666666669,169.47864911111114,168.43273366666662,10.5376,12.469022222222224,24.060488888888887,27.87853333333333,1.5,3.0,3.5,0.5477,0.8585500000000001,1.6875,1.69115,2.5,7.5,12.5,12.5,56.5,66.0,147.0,123.0,41.425,113.565,182.37,192.212683,10.5376,12.138000000000002,27.2964,28.9476,2.09,3.35,6.819999999999999,1.0,0.0,5.0,224.0,380.0,754.0,-2.53,-1.0999999999999988,-5.049999999999999,40.0,90.0,140.0,170.0,20.698300000000007,49.944400000000016,75.70180000000002,89.99740000000004,230.0,578.0,852.0,964.0,7984.0,6384.0,9054.0,13096.0,279.5251,634.9856000000002,993.7314,1195.6776,3.0,5.0,10.0,2.0736,3.2112,5.5440000000000005,10.9152,9.0,24.0,45.0,75.0,6724.0,1804.0,2460.0,5412.0,5.4289000000000005,22.181600000000003,29.7075,66.0555,22.0,44.0,72.0,90.0,9.1558,20.913200000000003,30.522399999999998,33.8058,116.0,284.0,376.0,394.0,624.0,1200.0,1700.0,1548.0,151.0794,289.98599999999993,472.4504,578.0790000000002
Pb4_o-PDA_2_PTPTP_2,Burtch,4,1,1,0,3.3522,2.1937,3.3522,0.0,0.0,0.0178,0.007745090787258,0.0,0.0178,0.0,0.00774508,-0.04,0.1466666666666666,0.52,-2.0,-2.1666666666666665,-1.0,2.0,5.166666666666667,11.5,-6.9,-6.103555,-2.7106650000000005,0.9350000000000004,1.4366666666666668,2.35,-0.032,-0.044,0.398,-1.6,-2.7,-1.7,1.6,2.2,10.1,-5.340000000000002,-7.68,-5.138532000000001,0.7390000000000002,1.0330000000000004,2.2940000000000005,1.0,1.5,3.0,3.5,0.5477,0.85855,1.5475,1.54115,2.5,7.5,11.833333333333336,10.5,56.5,66.0,124.83333333333331,105.5,41.425,113.565,176.47630700000005,167.07899,10.5376,12.138,25.77133333333333,28.4156,1.5,2.6,3.4,0.5477,0.8525500000000001,1.4655,1.5764,2.5,6.7,11.3,11.5,56.5,68.8,126.0,110.4,41.425,102.02100000000002,166.238,179.56920580000005,10.5376,12.733840000000002,23.30184,27.66168,2.435,4.06,5.439999999999999,3.0,3.5,7.0,261.5,454.0,604.0,-2.885,-2.299999999999999,-3.629999999999999,34.0,76.0,120.0,156.0,25.537400000000005,57.6096,93.56320000000002,109.59640000000005,196.0,512.0,796.0,844.0,28218.0,18800.0,28320.0,67648.0,265.506,587.9623999999999,934.5508000000004,1245.2872,3.5,6.0,10.0,2.0735999999999994,3.7512,6.5952,12.9024,12.5,34.0,64.5,97.5,6724.0,2091.0,3116.0,17712.0,5.4289,25.72320000000001,37.9324,62.74689999999999,29.5,63.0,98.0,112.0,13.327350000000004,31.65550000000001,45.91060000000001,47.593,161.0,393.0,534.0,542.0,892.0,1940.0,2756.0,2639.0,203.41975,431.53220000000016,673.2266000000002,753.3019999999997
RO-MOFa,Burtch,3,0,0,0,10.31496,7.0598,10.31496,2506.87,4043.37,0.7064,1.13936586483095,0.7064,0.0,1.13937,0.0,0.1449999999999999,0.8699999999999999,0.6799999999999997,-2.5,-1.5,-5.5,16.5,41.5,61.0,-1.1500000000000012,4.889334999999998,10.399999999999997,1.0950000000000002,3.16,2.155,-0.04,0.34,0.33,-2.0,-1.0,-1.5,2.0,8.0,8.5,-6.900000000000001,-4.007110000000001,-5.0571100000000015,0.9350000000000004,1.7750000000000004,1.9750000000000003,1.0,1.5,3.5,4.0,0.91625,1.001,1.84505,2.8652,2.5,8.5,12.0,17.0,644.5,153.0,270.0,524.0,234.545,178.54000000000005,333.0215245,578.48,10.2976,12.545999999999998,27.672,34.1708,1.5,3.0,2.5,0.5476999999999999,0.85855,1.4025,1.12835,2.5,7.5,10.0,8.0,56.5,66.0,105.0,76.0,41.425,113.565,160.962614,135.05261399999998,10.5376,12.138,24.742799999999995,19.336,2.88,3.240000000000001,7.439999999999999,-3.7777777777777777,12.0,18.22222222222221,111.0,144.0,290.0,-8.549999999999999,-5.4,-13.66,27.0,114.0,192.0,168.0,25.57630000000001,100.1522,192.03920000000008,123.06160000000004,574.0,2818.0,3252.0,2872.0,8998.0,22164.0,51328.0,21792.0,189.6745,701.3279999999999,1113.5367999999996,1234.4639999999995,5.0,9.555555555555555,12.0,1.7161000000000004,4.8077000000000005,12.153888888888892,10.846800000000002,25.0,143.88888888888889,178.88888888888889,208.88888888888889,900.0,1170.0,4280.0,2100.0,2.7225,27.72,34.92499999999999,55.209,53.0,112.0,180.0,220.0,23.53200000000001,55.33220000000003,82.90800000000002,101.56239999999998,292.0,716.0,1020.0,1228.0,2648.0,3516.0,5312.0,6900.0,351.6922999999999,739.5510000000003,1191.5744000000009,1428.5832000000007
SCUTC-18,Burtch,3,0,0,0,6.08941,3.36257,6.07584,1323.94,1041.79,0.2599,0.20451040256838,0.2599,0.0,0.20451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.1399999999999999,0.8999999999999999,-2.0,-2.5,0.0,2.0,5.5,17.5,-6.900000000000001,-7.403555000000001,-0.7177750000000002,0.9350000000000004,1.6000000000000003,3.2350000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,4.0,0.5476999999999999,0.8585500000000001,1.5524999999999998,1.5446,2.5,7.5,13.0,11.0,56.5,66.0,122.5,86.5,41.425,113.565,186.09630700000008,185.08153500000003,10.5376,12.138,25.2748,29.368,2.8800000000000003,3.240000000000001,7.040000000000003,14.0,12.0,29.0,111.0,144.0,285.0,-8.549999999999999,-5.400000000000001,-14.009999999999998,20.0,44.0,76.0,112.0,13.5636,32.84440000000001,52.39319999999999,69.50880000000004,120.0,308.0,428.0,512.0,2698.0,5784.0,7408.0,8352.0,170.61700000000005,313.24799999999993,672.9867999999999,916.6079999999996,5.0,6.0,12.0,1.7161000000000006,4.807699999999999,6.0522,11.370800000000004,25.0,55.0,90.0,155.0,900.0,1170.0,1080.0,2250.0,2.722499999999999,27.72,25.245,55.78649999999999,19.33333333333333,39.333333333333336,61.33333333333334,72.0,8.242466666666667,19.00873333333334,27.163466666666675,29.3784,100.66666666666669,242.0,324.0,334.6666666666667,546.0,1096.0,1552.0,1514.666666666667,130.674,259.301,404.6956,462.46066666666667
SCUTC-19,Burtch,2,0,0,0,4.56029,3.64653,4.56029,913.398,689.5310000000003,0.2022,0.1526417900307246,0.2022,0.0,0.152642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.2133333333333333,0.0599999999999999,-2.0,-1.3333333333333333,-3.333333333333333,2.0,6.0,5.333333333333333,-6.600000000000001,-4.671406666666667,-9.635703333333334,0.9200000000000004,1.4800000000000002,1.7933333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.6666666666666665,2.333333333333333,0.5427666666666666,0.7597333333333335,1.2999999999999998,1.2269666666666668,2.0,6.0,8.0,9.333333333333334,59.0,60.0,107.33333333333331,94.33333333333331,36.98,95.67333333333332,136.63507600000003,146.717538,10.9696,11.015999999999998,23.36373333333333,19.093333333333327,2.8800000000000003,3.24,7.440000000000001,14.0,12.0,32.0,111.0,144.0,290.0,-8.55,-5.4,-13.660000000000004,20.0,44.0,76.0,112.0,13.5636,32.84440000000001,52.39319999999999,69.50880000000002,120.0,308.0,428.0,512.0,2698.0,5784.0,7408.0,8352.0,170.61700000000005,313.248,672.9867999999999,916.6079999999996,5.0,6.0,12.0,1.7161000000000002,4.8077000000000005,6.052200000000001,10.846800000000002,25.0,55.0,90.0,140.0,900.0,1170.0,1080.0,2100.0,2.7225,27.719999999999995,25.245,55.209,19.33333333333333,39.333333333333336,61.33333333333334,72.0,8.242466666666665,19.00873333333333,27.17413333333333,29.808000000000003,100.66666666666669,242.0,328.0,346.66666666666674,546.0,1096.0,1545.333333333333,1557.333333333333,130.674,259.30100000000004,404.4669333333334,459.56733333333335
SIFSIX-2-Cu-i,Burtch,3,0,0,0,3.85719,3.63322,3.85094,1066.49,855.2510000000003,0.2621,0.2101861281966976,0.2621,0.0,0.210186,0.0,0.06,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,4.474666666666665,0.0,0.0,-0.2773333333333334,0.0,0.0,-0.1766666666666666,0.48,0.4933333333333334,-3.0,0.0,0.6666666666666666,-0.3333333333333333,9.333333333333334,8.666666666666666,-16.386666666666667,-1.3428133333333332,1.2571866666666671,1.346666666666667,1.7733333333333334,1.4466666666666663,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,0.2241333333333332,0.5490666666666666,0.6721333333333334,0.0,2.6666666666666665,4.0,1.3333333333333333,0.0,34.666666666666664,84.0,108.0,0.0,96.4826933333333,93.00133333333332,18.65013333333334,0.0,4.4647733333333335,5.041333333333333,21.12053333333333,0.0,1.6666666666666667,4.333333333333333,2.0,0.5430333333333334,1.044533333333333,1.9801666666666664,0.7549999999999999,3.0,10.0,12.333333333333336,6.666666666666668,59.66666666666666,98.0,200.3333333333333,37.333333333333336,41.16920000000001,157.994,179.27615200000002,100.21681866666668,11.4412,12.856666666666667,45.654,14.085333333333333,3.86,5.099999999999998,15.639999999999995,20.0,24.0,84.0,128.0,199.0,488.0,-8.72,-5.199999999999998,-15.920000000000003,16.0,32.0,56.0,88.0,11.2514,24.7336,41.2246,52.17439999999999,92.0,256.0,340.0,256.0,1683.0,3844.0,5642.0,4528.0,127.8872,230.736,472.92720000000014,743.072,6.0,9.0,20.0,1.9044,6.0996,10.1016,16.504799999999996,36.0,96.0,180.0,216.0,841.0,1334.0,1798.0,2668.0,3.61,38.228,42.37,102.44799999999998,17.0,34.666666666666664,55.33333333333334,52.0,7.680066666666668,18.109200000000005,25.22686666666667,20.10493333333334,90.0,205.3333333333333,244.66666666666663,214.66666666666663,586.0,1320.0,1839.333333333333,906.6666666666664,123.0396,226.80200000000008,446.55733333333336,314.54466666666667
SIFSIX-3-Zn,Burtch,2,0,0,0,4.3817,3.86215,4.36953,982.952,624.548,0.2706,0.1719339712553848,0.2706,0.0,0.171934,0.0,0.06,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,4.474666666666665,0.0,0.0,-0.2773333333333334,0.0,0.0,-0.1766666666666666,0.48,0.5066666666666667,-3.0,0.0,1.3333333333333333,-0.3333333333333333,9.333333333333334,8.0,-16.386666666666667,-1.3428133333333332,3.8571866666666654,1.346666666666667,1.7733333333333334,1.1199999999999997,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,0.2241333333333332,0.5490666666666666,0.6721333333333334,0.0,2.6666666666666665,4.0,1.3333333333333333,0.0,34.666666666666664,84.0,108.0,0.0,96.4826933333333,93.00133333333332,18.65013333333334,0.0,4.4647733333333335,5.041333333333333,21.12053333333333,0.0,1.6666666666666667,4.333333333333333,2.0,0.5430333333333334,1.044533333333333,1.9801666666666664,0.745,3.0,10.0,12.333333333333336,5.333333333333333,59.66666666666666,98.0,200.3333333333333,42.0,41.16920000000001,157.994,179.276152,80.97681866666666,11.4412,12.856666666666667,45.654,15.078400000000002,3.4400000000000004,4.4700000000000015,9.92,20.0,24.0,60.0,134.0,208.0,316.0,-10.22,-7.450000000000001,-13.720000000000002,16.0,40.0,72.0,80.0,11.0631,28.858,49.43979999999999,47.6776,116.0,336.0,556.0,400.0,1742.0,4224.0,6438.0,4144.0,126.9997,272.6960000000001,585.8091999999998,671.06,6.0,9.0,12.0,1.7161000000000002,5.7902000000000005,9.589200000000002,7.598000000000002,36.0,96.0,180.0,72.0,900.0,1380.0,1860.0,1320.0,2.7225,33.198,36.79499999999999,55.30799999999999,9.0,17.333333333333332,28.66666666666667,17.333333333333332,4.152866666666667,9.474933333333333,12.701533333333332,5.695599999999999,46.0,96.0,92.66666666666669,58.66666666666666,391.33333333333326,856.0,1199.3333333333333,233.3333333333333,75.45293333333333,118.85200000000002,282.6773333333333,108.15813333333334
SNU-80,Burtch,4,0,0,0,7.344019999999999,6.69067,7.09558,1581.16,1892.69,0.3874,0.4637271742448274,0.3874,0.0,0.4637270000000001,0.0,-0.012,0.0599999999999999,0.292,0.0,0.6,1.4,0.6,2.0,5.4,-2.34,-2.5414220000000007,-0.0256879999999998,0.2940000000000001,0.5600000000000002,0.966,-0.04,0.0359999999999999,0.0479999999999999,-2.0,-2.8,-7.4,2.0,3.2,7.6,-6.36,-5.781422000000001,-14.802844000000002,0.908,1.0759999999999998,2.668,0.2,0.6,1.2,1.4,0.1125,0.3465,0.6300000000000001,0.5685,1.8,5.4,9.0,8.4,9.8,25.2,44.8,30.8,10.952000000000002,50.172,84.5185228,76.8540912,1.84832,4.6512,9.38752,10.001600000000002,1.2,2.4,3.2,0.53882,0.6806800000000001,1.275,1.69104,1.6,4.8,8.0,13.2,61.0,55.2,117.6,134.8,33.424,81.35999999999999,121.4545228,190.52504560000008,11.3152,10.1184,22.7712,26.8288,2.6785714285714284,2.614285714285713,5.6428571428571415,9.14285714285714,6.8571428571428585,14.0,87.71428571428568,98.57142857142856,194.28571428571428,-6.094285714285713,-2.7857142857142856,-8.214285714285714,9.166666666666666,17.666666666666668,25.66666666666667,28.0,6.7447333333333335,14.322066666666665,19.5898,15.800400000000003,48.0,127.66666666666669,129.0,62.66666666666666,1371.1666666666667,2562.333333333333,2921.666666666666,1320.0,75.82806666666667,129.37066666666664,216.65506666666667,241.53600000000003,4.142857142857143,4.57142857142857,8.571428571428571,1.9043999999999992,4.193228571428572,5.0981142857142885,8.536285714285713,19.0,45.85714285714284,66.28571428571429,116.85714285714286,841.0,940.4285714285712,986.0,1574.2857142857142,3.61,26.534857142857145,21.795714285714286,46.54999999999999,26.88888888888889,54.22222222222222,96.88888888888889,126.22222222222224,9.526066666666663,23.483288888888865,36.76204444444444,46.23359999999999,151.11111111111111,384.0,572.0,628.4444444444445,547.1111111111112,1194.6666666666667,1832.4444444444448,2010.666666666667,163.85171111111111,341.6093333333332,592.8053777777776,772.8306666666666
UMCM-1,Burtch,1,0,0,0,23.91631,23.2081,23.91042,1737.7,4456.93,0.8177,2.09727433846217,0.8177,0.0,2.09728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,-2.0,-2.0,-4.0,2.0,2.0,4.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.8900000000000003,0.8900000000000003,1.7800000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.5328999999999998,0.5621000000000003,1.0949999999999998,1.1242000000000003,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09000000000001,59.89000000000002,87.98,119.78000000000004,11.833599999999995,8.771999999999998,20.605599999999992,17.543999999999993,2.319999999999997,1.6200000000000003,6.839999999999995,-2.8823529411764706,3.0,10.823529411764708,88.0,72.0,270.0,-7.160000000000006,-2.700000000000001,-18.80999999999997,27.5,92.0,177.0,213.0,25.071950000000008,78.5188,196.6803,180.03989999999996,358.0,1434.0,2479.333333333333,2420.0,8698.0,17472.0,72420.0,39600.0,215.99304999999995,596.496,1104.2834999999998,1394.7480000000005,4.0,10.764705882352944,12.0,1.7160999999999988,3.8251999999999975,16.35111176470588,11.632799999999987,16.0,75.52941176470588,160.2352941176471,148.7058823529412,900.0,960.0,7528.235294117648,2700.0,2.7224999999999984,22.70399999999998,33.761911764705864,63.70650000000001,34.285714285714285,72.0,113.14285714285714,148.28571428571428,15.329142857142868,36.036000000000016,53.785028571428576,63.31242857142861,185.1428571428572,462.8571428571428,668.5714285714286,751.7142857142858,1018.2857142857144,2098.285714285714,3106.285714285714,3330.857142857143,233.2599428571428,473.1634285714286,749.7519428571428,938.5247142857146
UMCM-150,Burtch,3,0,0,0,13.09111,10.72197,12.84185,2209.2,3333.66,0.6978,1.0529730871667962,0.6978,0.0,1.0529700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,-2.0,-2.0,-4.0,2.0,2.0,4.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.5329,0.5621000000000002,1.0949999999999998,1.1242000000000003,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.090000000000003,59.89,87.98,119.78,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,3.033333333333333,2.4399999999999986,5.0399999999999965,13.333333333333336,6.666666666666668,17.333333333333332,98.0,92.0,176.0,-7.186666666666667,-2.6000000000000005,-8.759999999999998,17.25,39.0,66.0,84.0,12.548399999999996,31.27320000000001,44.70599999999999,55.23179999999999,105.0,255.0,336.0,408.0,2726.25,5736.0,6204.0,7344.0,161.63654999999997,295.152,655.2228,696.5999999999997,4.666666666666667,4.0,8.0,1.9044,4.7012,4.2504,8.28,22.0,40.66666666666666,56.0,93.33333333333331,841.0,1082.6666666666667,696.0,1624.0,3.61,30.50133333333333,19.38,45.524,28.0,58.0,90.0,116.0,13.049200000000004,29.7066,44.00740000000001,51.429200000000016,148.0,366.0,522.0,580.0,931.0,1812.0,2712.0,2884.0,202.4191,391.884,619.4556000000001,759.2679999999997
UTSA-16,Burtch,3,0,0,0,4.84785,3.39069,4.84785,1397.63,876.605,0.2234,0.1401180403544973,0.2234,0.0,0.140118,0.0,-0.02,-0.02,-0.04,-1.0,-1.5,-3.0,1.0,1.0,2.0,-3.0000000000000004,-3.0000000000000004,-6.000000000000001,0.4450000000000001,0.4450000000000001,0.8900000000000001,-0.02,-0.0266666666666666,0.3333333333333333,-1.0833333333333333,-1.9166666666666667,-1.8333333333333333,1.0,1.3333333333333333,8.333333333333334,-3.0000000000000004,-4.000000000000001,-3.207110000000001,0.4450000000000001,0.5933333333333335,1.8333333333333333,0.5,0.5,1.0,1.5,0.26645,0.28105,0.5475,0.82855,0.5,1.5,2.5,4.5,32.0,24.0,56.0,80.0,14.045,29.945,43.99,73.935,5.9168,4.385999999999999,10.302799999999998,14.688799999999995,0.5,1.0833333333333333,1.9166666666666667,0.5328999999999999,0.28105,0.596775,0.7780583333333333,0.5,1.5833333333333333,3.0,3.75,64.0,24.0,58.66666666666666,56.0,28.09,29.945,51.63083333333334,70.83684966666667,11.8336,4.385999999999999,10.778666666666664,16.3744,4.227272727272728,5.275454545454544,12.613181818181811,2.575757575757576,17.40909090909091,26.893939393939394,88.36363636363636,113.9090909090909,303.04545454545456,-10.532727272727287,-6.333636363636364,-27.67999999999999,274.0,1008.0,2086.0,3188.0,254.12680000000023,935.2103999999988,2129.6175999999978,2547.5815999999977,4712.0,23144.0,41262.0,55076.0,49890.0,150272.0,387170.0,371104.0,2069.5715999999998,6114.1472000000085,14035.984000000002,21766.2856,5.454545454545454,11.93939393939394,17.5,2.3047818181818185,5.992636363636359,18.912515151515148,19.01766363636364,30.54545454545455,159.57575757575756,296.030303030303,424.3939393939394,611.9090909090909,1056.0,4299.787878787879,3170.181818181818,2.6237636363636394,28.31432727272727,36.42181818181815,86.38243636363634,17.0,32.0,54.0,72.0,7.835299999999997,16.077600000000004,24.3502,29.157599999999995,86.0,212.0,264.0,244.0,668.0,1080.0,1708.0,1792.0,141.2102,232.713,403.0426,546.1863999999998
